,user_id,university_id
11049,1984,455804
11050,1985,149781
11051,1985,418269
11052,1985,469416
11053,1985,444592
11054,1986,155423
11055,1986,470393
11056,1986,444866
11057,1986,196079
11058,1986,190725
11059,1987,372240
11060,1987,441858
11061,1987,106494
11062,1987,174978
11063,1988,178059
11064,1989,230366
11065,1989,147679
11066,1989,119216
11067,1989,240268
11068,1989,157298
11069,1989,475097
11070,1989,168847
11071,1989,154095
11072,1989,160029
11073,1989,226019
11074,1990,129808
11075,1990,154518
11076,1991,10236802
11077,1992,17796801
11078,1992,213987
11079,1993,245980
11080,1993,154013
11081,1993,362782
11082,1993,248882
11083,1993,441478
11084,1993,222105
11085,1994,468909
11086,1994,461555
11087,1994,484978
11088,1994,449870
11089,1994,203739
11090,1994,205966
11091,1994,458496
11092,1994,137148
11093,1995,482167
11094,1995,260372
11095,1995,13090701
11096,1996,440882
11097,1996,186371
11098,1996,218672
11099,1997,197601
11100,1997,199139
11101,1997,453455
11102,1997,201371
11103,1997,437778
11104,1997,223773
11105,1997,118930
11106,1997,444787
11107,1997,166911
11108,1997,484075
11109,1998,138187
11110,1998,157757
11111,1998,119678
11112,1999,17706510
11113,1999,229841
11114,2000,417673
11115,2000,449117
11116,2000,154493
11117,2000,143516
11118,2000,212993
11119,2000,203438
11120,2000,156967
11121,2000,455655
11122,2001,37728102
11123,2001,482185
11124,2001,113449
11125,2001,206525
11126,2001,481021
11127,2001,490115
11128,2001,457271
11129,2001,105367
11130,2002,434690
11131,2002,434520
11132,2002,114433
11133,2002,160481
11134,2002,213002
11135,2002,198507
11136,2002,215105
11137,2002,145354
11138,2003,455327
11139,2003,233897
11140,2003,451334
11141,2003,190512
11142,2003,170055
11143,2003,120290
11144,2003,230861
11145,2003,165024
11146,2003,488961
11147,2004,247773
11148,2004,207458
11149,2004,485768
11150,2005,195474
11151,2006,217475
11152,2006,44903801
11153,2006,483799
11154,2006,460923
11155,2006,178767
11156,2006,100690
11157,2006,490443
11158,2006,200341
11159,2007,230597
11160,2007,445744
11161,2007,431196
11162,2007,204662
11163,2007,447458
11164,2007,111744
11165,2007,146241
11166,2007,453817
11167,2008,196680
11168,2008,188678
11169,2008,217828
11170,2008,200110
11171,2008,23368408
11172,2008,177676
11173,2008,156426
11174,2009,238032
11175,2009,117104
11176,2009,179326
11177,2009,481368
11178,2009,24893414
11179,2009,154235
11180,2009,446677
11181,2009,142115
11182,2010,178420
11183,2011,476559
11184,2011,262031
11185,2011,178518
11186,2011,487889
11187,2011,163268
11188,2011,154998
11189,2011,201885
11190,2012,475653
11191,2012,209746
11192,2012,161226
11193,2012,137564
11194,2012,233772
11195,2012,443225
11196,2013,127389
11197,2013,444307
11198,2013,185129
11199,2013,444671
11200,2013,195243
11201,2013,164438
11202,2013,450614
11203,2013,482316
11204,2013,215053
11205,2013,440174
11206,2014,450605
11207,2014,419235
11208,2014,457846
11209,2014,451574
11210,2014,141334
11211,2014,450021
11212,2014,446349
11213,2014,417062
11214,2015,448798
11215,2015,112525
11216,2015,462017
11217,2016,201690
11218,2016,204200
11219,2016,418658
11220,2017,144962
11221,2017,161493
11222,2017,200226
11223,2017,140720
11224,2017,214607
11225,2017,454953
11226,2017,386153
11227,2017,448071
11228,2017,170240
11229,2017,153214
11230,2018,407009
11231,2019,170639
11232,2019,455202
11233,2019,187976
11234,2019,171100
11235,2019,247773
11236,2019,210340
11237,2019,216366
11238,2020,147378
11239,2020,368452
11240,2020,444334
11241,2020,190114
11242,2020,229814
11243,2020,185590
11244,2020,228866
11245,2020,181428
11246,2021,110662
11247,2021,175980
11248,2021,147660
11249,2021,211200
11250,2021,363907
11251,2022,137865
11252,2022,483559
11253,2022,484747
11254,2022,457916
11255,2022,143978
11256,2022,459994
11257,2022,165167
11258,2022,451653
11259,2023,11854102
11260,2023,475121
11261,2024,440651
11262,2024,485546
11263,2024,386153
11264,2024,124681
11265,2024,483805
11266,2024,418524
11267,2024,439792
11268,2025,212869
11269,2025,129808
11270,2026,214704
11271,2026,461838
11272,2026,363916
11273,2026,186122
11274,2027,451097
11275,2027,217998
11276,2028,13017405
11277,2028,162557
11278,2028,242954
11279,2028,486248
11280,2029,109350
11281,2029,124706
11282,2030,149499
11283,2030,419420
11284,2030,403487
11285,2030,204839
11286,2031,418454
11287,2031,482477
11288,2031,166708
11289,2031,110495
11290,2031,207050
11291,2031,207740
11292,2031,189413
11293,2031,188049
11294,2032,18750501
11295,2032,216445
11296,2032,113111
11297,2032,15098702
11298,2032,141811
11299,2033,182290
11300,2033,155973
11301,2033,459514
11302,2033,122339
11303,2033,417549
11304,2033,246202
11305,2033,45316301
11306,2033,144944
11307,2034,158343
11308,2034,415987
11309,2034,142276
11310,2035,219976
11311,2035,404383
11312,2035,154545
11313,2035,199908
11314,2035,175342
11315,2036,449612
11316,2036,133881
11317,2036,160995
11318,2036,163815
11319,2036,152275
11320,2037,230676
11321,2037,132602
11322,2037,218973
11323,2037,475592
11324,2037,16884707
11325,2037,475839
11326,2037,488970
11327,2037,117104
11328,2037,231059
11329,2038,243577
11330,2038,133979
11331,2038,393649
11332,2038,166586
11333,2038,125231
11334,2038,213774
11335,2038,103945
11336,2038,242972
11337,2038,153162
11338,2038,158325
11339,2039,233374
11340,2039,443562
11341,2039,224828
11342,2039,475510
11343,2039,366553
11344,2039,423643
11345,2039,223117
11346,2039,447449
11347,2039,156921
11348,2040,466930
11349,2040,432241
11350,2040,125763
11351,2040,127820
11352,2040,462017
11353,2040,440758
11354,2041,431965
11355,2041,460978
11356,2041,105659
11357,2041,16947918
11358,2041,441025
11359,2041,17706510
11360,2041,381486
11361,2042,153214
11362,2042,24893411
11363,2042,181002
11364,2043,201432
11365,2043,131283
11366,2043,215309
11367,2043,462309
11368,2043,490434
11369,2043,428444
11370,2043,170806
11371,2043,144573
11372,2044,168786
11373,2044,451820
11374,2044,458168
11375,2045,21287804
11376,2045,107442
11377,2045,481845
11378,2045,480000
11379,2045,227191
11380,2045,441371
11381,2046,452027
11382,2046,108232
11383,2046,239080
11384,2046,214801
11385,2046,231280
11386,2046,368036
11387,2046,237330
11388,2046,451501
11389,2047,459462
11390,2047,244279
11391,2047,250993
11392,2048,469638
11393,2048,222099
11394,2048,458052
11395,2048,127884
11396,2049,240189
11397,2049,212568
11398,2049,12601201
11399,2049,482316
11400,2050,445212
11401,2050,182290
11402,2050,184506
11403,2050,444282
11404,2050,106315
11405,2050,445850
11406,2050,207962
11407,2050,44376602
11408,2051,201432
11409,2051,446552
11410,2051,12293101
11411,2051,489760
11412,2051,169716
11413,2051,100830
11414,2051,211006
11415,2051,13017405
11416,2052,42817002
11417,2052,487922
11418,2052,189839
11419,2052,485999
11420,2052,164465
11421,2052,153977
11422,2052,15116606
11423,2052,220640
11424,2053,457572
11425,2053,223898
11426,2053,218539
11427,2054,482653
11428,2054,220491
11429,2054,164988
11430,2054,190752
11431,2054,203331
11432,2054,486530
11433,2054,13017402
11434,2054,450298
11435,2055,171988
11436,2055,457624
11437,2055,18409201
11438,2055,13962102
11439,2055,156189
11440,2055,457800
11441,2055,482185
11442,2056,143118
11443,2056,430403
11444,2056,16947918
11445,2056,230861
11446,2056,449922
11447,2057,179450
11448,2057,365091
11449,2057,454698
11450,2057,187046
11451,2057,13017405
11452,2057,484190
11453,2057,481988
11454,2057,443571
11455,2057,177542
11456,2057,374343
11457,2058,450632
11458,2058,125310
11459,2058,241739
11460,2058,154235
11461,2059,378576
11462,2059,367954
11463,2059,260789
11464,2060,226383
11465,2060,112251
11466,2060,145497
11467,2060,459301
11468,2060,143376
11469,2060,162007
11470,2060,418038
11471,2060,23384201
11472,2060,480310
11473,2061,232566
11474,2061,191287
11475,2061,484163
11476,2061,454458
11477,2061,457776
11478,2061,205887
11479,2061,454856
11480,2061,15116607
11481,2061,128106
11482,2061,47662901
11483,2062,213002
11484,2062,480824
11485,2062,163462
11486,2062,414595
11487,2062,480532
11488,2062,443650
11489,2062,441256
11490,2063,113236
11491,2063,134079
11492,2063,449472
11493,2063,199759
11494,2064,109040
11495,2064,449861
11496,2064,196592
11497,2064,101541
11498,2064,181534
11499,2064,226152
11500,2064,408066
11501,2064,430582
11502,2065,165112
11503,2065,196583
11504,2066,192800
11505,2066,380438
11506,2066,454236
11507,2067,243081
11508,2067,441788
11509,2068,110316
11510,2068,173452
11511,2068,133845
11512,2068,484002
11513,2068,214069
11514,2068,247649
11515,2068,155858
11516,2068,11508303
11517,2068,440174
11518,2068,198011
11519,2069,126702
11520,2069,237844
11521,2069,163578
11522,2069,216694
11523,2069,154332
11524,2069,123095
11525,2069,102845
11526,2069,141796
11527,2069,242635
11528,2070,203030
11529,2070,421841
11530,2070,477039
11531,2070,44378405
11532,2070,141006
11533,2070,163347
11534,2070,214731
11535,2070,213525
11536,2071,11854102
11537,2071,127389
11538,2071,145725
11539,2071,430935
11540,2071,22039401
11541,2071,365198
11542,2071,478005
11543,2071,480736
11544,2071,485388
11545,2071,485351
11546,2072,444307
11547,2072,214290
11548,2072,475538
11549,2072,121345
11550,2072,21130702
11551,2072,448673
11552,2072,146454
11553,2072,146603
11554,2073,187602
11555,2073,216445
11556,2073,458812
11557,2074,131469
11558,2074,444291
11559,2074,462354
11560,2075,448886
11561,2075,384342
11562,2076,443562
11563,2076,462345
11564,2076,245838
11565,2077,232724
11566,2077,199157
11567,2077,224013
11568,2077,184506
11569,2077,437723
11570,2078,217484
11571,2078,114947
11572,2078,163912
11573,2078,169983
11574,2078,170790
11575,2079,164775
11576,2079,148177
11577,2079,382957
11578,2079,165015
11579,2079,490133
11580,2079,184746
11581,2080,436775
11582,2080,198570
11583,2080,240514
11584,2080,460844
11585,2081,486512
11586,2081,174075
11587,2082,227863
11588,2082,101648
11589,2082,190309
11590,2082,234173
11591,2083,196219
11592,2083,390701
11593,2083,216287
11594,2083,199324
11595,2083,137351
11596,2083,136145
11597,2083,101435
11598,2083,445230
11599,2084,155292
11600,2084,447795
11601,2085,209065
11602,2085,451909
11603,2085,434469
11604,2085,135771
11605,2085,486859
11606,2085,221582
11607,2085,183488
11608,2085,107099
11609,2085,483638
11610,2085,198914
11611,2086,226675
11612,2086,418065
11613,2086,418357
11614,2086,437750
11615,2086,460817
11616,2087,488527
11617,2087,156338
11618,2087,189413
11619,2087,241386
11620,2087,174358
11621,2087,180054
11622,2087,206914
11623,2087,173993
11624,2088,231837
11625,2088,110671
11626,2089,201140
11627,2089,45897303
11628,2089,456074
11629,2089,461713
11630,2089,199847
11631,2090,487409
11632,2090,461962
11633,2090,231411
11634,2090,459417
11635,2090,185970
11636,2090,164085
11637,2090,449986
11638,2091,441229
11639,2091,13508116
11640,2091,454227
11641,2091,183099
11642,2092,167905
11643,2092,442222
11644,2092,10236801
11645,2092,444282
11646,2092,151379
11647,2092,212869
11648,2092,125310
11649,2092,219383
11650,2092,490179
11651,2092,484899
11652,2093,189097
11653,2093,178828
11654,2093,166586
11655,2093,127617
11656,2094,455211
11657,2094,210748
11658,2094,452081
11659,2094,245962
11660,2094,217624
11661,2094,448248
11662,2094,217819
11663,2094,480994
11664,2094,480532
11665,2094,444866
11666,2095,476780
11667,2095,122296
11668,2095,113111
11669,2095,490072
11670,2095,458812
11671,2095,250027
11672,2095,112561
11673,2096,218885
11674,2096,484172
11675,2097,417886
11676,2097,185332
11677,2097,417503
11678,2097,201140
11679,2097,110097
11680,2097,138275
11681,2097,481100
11682,2097,475662
11683,2097,419633
11684,2098,233356
11685,2098,457679
11686,2098,105297
11687,2098,12268506
11688,2098,196583
11689,2098,450535
11690,2098,122384
11691,2098,260947
11692,2098,166674
11693,2098,194824
11694,2099,118930
11695,2099,113980
11696,2099,117052
11697,2099,462044
11698,2099,166823
11699,2099,431141
11700,2099,470038
11701,2099,230807
11702,2100,451255
11703,2100,115409
11704,2100,136659
11705,2101,225070
11706,2101,221236
11707,2101,444699
11708,2101,159522
11709,2101,440457
11710,2101,461193
11711,2101,200554
11712,2101,200624
11713,2101,212391
11714,2101,446163
11715,2102,227924
11716,2102,227298
11717,2102,21130701
11718,2102,242565
11719,2102,487816
11720,2102,208646
11721,2103,127219
11722,2103,475839
11723,2103,395690
11724,2103,13017404
11725,2103,441876
11726,2103,449135
11727,2103,468024
11728,2104,194578
11729,2104,365426
11730,2104,490258
11731,2104,236188
11732,2104,196103
11733,2104,124283
11734,2104,260901
11735,2104,203386
11736,2104,459426
11737,2104,240107
11738,2105,216746
11739,2105,189592
11740,2105,36520403
11741,2105,15628602
11742,2105,13090702
11743,2105,113193
11744,2106,418913
11745,2106,184506
11746,2106,139287
11747,2106,214652
11748,2106,202684
11749,2106,172671
11750,2106,180328
11751,2106,190442
11752,2106,419341
11753,2106,210438
11754,2107,117636
11755,2107,461315
11756,2107,131830
11757,2108,156356
11758,2108,217572
11759,2108,161572
11760,2108,484163
11761,2108,203368
11762,2108,366261
11763,2108,199139
11764,2108,482325
11765,2108,461953
11766,2108,448761
11767,2109,475228
11768,2109,481395
11769,2109,455947
11770,2109,42817005
11771,2109,381945
11772,2110,378956
11773,2110,219587
11774,2110,113096
11775,2110,167288
11776,2110,415729
11777,2110,198206
11778,2110,198066
11779,2110,381255
11780,2110,203960
11781,2111,213011
11782,2111,417637
11783,2111,181419
11784,2112,229504
11785,2112,490328
11786,2112,418348
11787,2112,152497
11788,2112,177418
11789,2112,421610
11790,2112,488776
11791,2112,490498
11792,2113,45897301
11793,2113,402776
11794,2113,453552
11795,2113,461360
11796,2113,132976
11797,2113,191676
11798,2113,170055
11799,2113,444608
11800,2114,174783
11801,2114,236513
11802,2114,446349
11803,2114,446774
11804,2114,123970
11805,2114,450456
11806,2114,18557201
11807,2115,178402
11808,2115,162371
11809,2115,130004
11810,2115,166674
11811,2115,134130
11812,2115,44903804
11813,2115,188669
11814,2115,146481
11815,2115,125499
11816,2116,458441
11817,2116,211635
11818,2116,364548
11819,2116,199643
11820,2116,18908801
11821,2116,118347
11822,2117,138293
11823,2117,125532
11824,2117,467863
11825,2117,44946301
11826,2118,487588
11827,2118,460516
11828,2118,449700
11829,2118,101028
11830,2118,428170
11831,2118,130040
11832,2118,208406
11833,2118,162779
11834,2118,38561902
11835,2119,209603
11836,2119,134510
11837,2119,368629
11838,2119,228909
11839,2119,458706
11840,2119,106494
11841,2119,213233
11842,2119,442967
11843,2119,407522
11844,2120,444291
11845,2120,45897304
11846,2120,163541
11847,2120,114044
11848,2120,174385
11849,2121,436270
11850,2121,107585
11851,2121,486026
11852,2121,461157
11853,2121,450182
11854,2122,483887
11855,2122,219170
11856,2122,145682
11857,2123,459198
11858,2123,441593
11859,2123,486239
11860,2123,455202
11861,2123,197027
11862,2123,150145
11863,2123,107521
11864,2123,443641
11865,2123,447980
11866,2123,126669
11867,2124,210331
11868,2124,443207
11869,2124,227225
11870,2124,163347
11871,2124,227429
11872,2124,171775
11873,2124,212337
11874,2124,160977
11875,2124,202806
11876,2125,476294
11877,2125,240055
11878,2125,140562
11879,2125,198136
11880,2126,110097
11881,2126,218858
11882,2126,175935
11883,2126,110495
11884,2126,457688
11885,2126,142054
11886,2126,486284
11887,2126,154721
11888,2126,173647
11889,2127,207740
11890,2127,381699
11891,2127,487427
11892,2127,457101
11893,2128,447971
11894,2128,232706
11895,2129,176169
11896,2129,210748
11897,2129,220862
11898,2129,229887
11899,2129,193900
11900,2130,240727
11901,2130,205957
11902,2130,221838
11903,2130,456861
11904,2130,155283
11905,2130,233897
11906,2131,147703
11907,2131,155566
11908,2131,414878
11909,2131,195933
11910,2132,237525
11911,2132,450094
11912,2132,155195
11913,2132,221096
11914,2133,376321
11915,2134,481748
11916,2134,159382
11917,2134,454582
11918,2134,420246
11919,2134,452090
11920,2134,105349
11921,2134,224147
11922,2134,487588
11923,2134,447908
11924,2134,185767
11925,2135,174491
11926,2135,15492502
11927,2136,137865
11928,2136,107983
11929,2136,484729
11930,2136,428055
11931,2136,150604
11932,2136,172033
11933,2136,101365
11934,2136,100724
11935,2137,221333
11936,2137,216816
11937,2137,419147
11938,2138,186052
11939,2139,226587
11940,2139,191728
11941,2139,177418
11942,2139,482705
11943,2139,201928
11944,2139,491394
11945,2139,231004
11946,2139,120342
11947,2140,483841
11948,2140,160913
11949,2141,368230
11950,2141,445638
11951,2141,236692
11952,2141,478591
11953,2141,369002
11954,2141,178466
11955,2141,445762
11956,2141,181400
11957,2141,137476
11958,2142,243072
11959,2142,459222
11960,2142,204714
11961,2142,171225
11962,2142,444990
11963,2142,187897
11964,2142,212984
11965,2143,112172
11966,2143,441229
11967,2144,196024
11968,2144,153296
11969,2144,476869
11970,2144,45491701
11971,2145,489122
11972,2145,457411
11973,2145,235158
11974,2145,240985
11975,2145,123341
11976,2145,366960
11977,2145,451556
11978,2145,442408
11979,2145,180203
11980,2145,375230
11981,2146,430157
11982,2146,237172
11983,2146,127389
11984,2146,456490
11985,2147,445656
11986,2147,49005401
11987,2147,227225
11988,2147,158723
11989,2147,486345
11990,2147,167251
11991,2147,193991
11992,2148,455655
11993,2148,212300
11994,2148,168227
11995,2148,15468802
11996,2148,393524
11997,2149,458706
11998,2149,434715
11999,2150,107044
12000,2150,133650
12001,2150,456481
12002,2150,444291
12003,2150,177977
12004,2150,488396
12005,2150,402800
12006,2150,127909
12007,2151,419235
12008,2151,177038
12009,2151,201441
12010,2151,491303
12011,2151,439783
12012,2151,482486
12013,2151,165495
12014,2152,159531
12015,2152,368832
12016,2152,441609
12017,2152,383464
12018,2152,192040
12019,2152,420538
12020,2153,160135
12021,2154,140678
12022,2154,449490
12023,2154,45491701
12024,2154,144014
12025,2154,130581
12026,2154,110486
12027,2155,455062
12028,2156,461573
12029,2156,484057
12030,2156,159656
12031,2157,187602
12032,2158,208123
12033,2159,469133
12034,2159,24893401
12035,2159,249566
12036,2159,197692
12037,2159,198251
12038,2159,460136
12039,2159,158440
12040,2159,107044
12041,2159,216816
12042,2160,241766
12043,2160,404037
12044,2160,48400201
12045,2160,225502
12046,2160,490364
12047,2160,190415
12048,2161,20306702
12049,2162,210669
12050,2162,163532
12051,2162,109208
12052,2162,170532
12053,2162,481854
12054,2162,139366
12055,2162,440819
12056,2162,239390
12057,2162,212267
12058,2163,105525
12059,2163,156231
12060,2163,229425
12061,2163,444024
12062,2163,166850
12063,2163,221625
12064,2163,414540
12065,2163,201955
12066,2163,232885
12067,2163,167093
12068,2164,150066
12069,2164,179308
12070,2164,377449
12071,2164,489414
12072,2165,155636
12073,2165,233338
12074,2165,136215
12075,2165,454786
12076,2165,439394
12077,2165,447874
12078,2165,457545
12079,2165,175652
12080,2165,460844
12081,2166,179043
12082,2166,203845
12083,2166,428125
12084,2166,460349
12085,2166,236513
12086,2166,488970
12087,2166,439455
12088,2166,186432
12089,2166,152318
12090,2167,380368
12091,2167,238096
12092,2167,482097
12093,2167,10772501
12094,2167,483258
12095,2167,10236801
12096,2167,107725
12097,2167,177746
12098,2168,164465
12099,2168,425250
12100,2168,36520402
12101,2168,228468
12102,2169,482699
12103,2169,449728
12104,2169,146427
12105,2169,405058
12106,2169,449384
12107,2169,102313
12108,2169,206039
12109,2170,418968
12110,2170,212382
12111,2170,152275
12112,2170,456074
12113,2171,107099
12114,2171,206613
12115,2171,241304
12116,2171,176178
12117,2171,445638
12118,2171,439367
12119,2171,484871
12120,2171,477950
12121,2171,172617
12122,2172,191287
12123,2172,188438
12124,2172,207041
12125,2172,427982
12126,2172,136109
12127,2172,221388
12128,2172,202073
12129,2172,460774
12130,2173,198118
12131,2173,233648
12132,2173,449931
12133,2173,455798
12134,2173,174507
12135,2173,114734
12136,2173,460464
12137,2173,459408
12138,2173,220251
12139,2174,114433
12140,2174,219833
12141,2174,203438
12142,2174,10635101
12143,2174,407513
12144,2175,207351
12145,2176,376385
12146,2176,104577
12147,2176,211316
12148,2176,11635001
12149,2176,114734
12150,2176,204422
12151,2176,178341
12152,2177,210809
12153,2177,238324
12154,2178,192165
12155,2179,449977
12156,2179,232195
12157,2179,140003
12158,2179,167093
12159,2179,178527
12160,2179,431071
12161,2179,236753
12162,2179,475547
12163,2179,147013
12164,2180,441089
12165,2181,457022
12166,2181,157739
12167,2181,197869
12168,2181,165945
12169,2181,24297204
12170,2181,368911
12171,2181,151290
12172,2181,243841
12173,2181,193283
12174,2182,454962
12175,2182,451644
12176,2182,458423
12177,2182,420440
12178,2182,430810
12179,2182,451662
12180,2183,486196
12181,2183,100654
12182,2183,107637
12183,2183,175980
12184,2183,138284
12185,2183,486770
12186,2183,211556
12187,2183,442611
12188,2183,475574
12189,2183,105367
12190,2184,199926
12191,2184,443146
12192,2184,417327
12193,2184,364016
12194,2184,237330
12195,2184,199087
12196,2184,439792
12197,2184,376677
12198,2184,173647
12199,2185,48312404
12200,2185,476674
12201,2185,469160
12202,2185,429085
12203,2185,450526
12204,2185,237330
12205,2185,167224
12206,2186,196103
12207,2186,458104
12208,2186,164085
12209,2186,16947918
12210,2186,244279
12211,2186,202356
12212,2186,476823
12213,2186,17501405
12214,2186,121859
12215,2186,163657
12216,2187,367431
12217,2187,24893406
12218,2187,461801
12219,2187,488174
12220,2187,114549
12221,2187,153746
12222,2187,177551
12223,2187,198066
12224,2187,417868
12225,2188,211477
12226,2188,457299
12227,2188,102845
12228,2188,140234
12229,2188,185174
12230,2188,459107
12231,2189,366711
12232,2189,180258
12233,2189,105668
12234,2189,183132
12235,2189,154396
12236,2189,233277
12237,2189,235699
12238,2189,101897
12239,2189,139861
12240,2190,177995
12241,2190,15336601
12242,2190,38561901
12243,2190,144175
12244,2190,111054
12245,2190,132471
12246,2190,188854
12247,2191,475352
12248,2191,417655
12249,2191,484020
12250,2191,242121
12251,2191,490948
12252,2191,462035
12253,2191,212805
12254,2191,196112
12255,2192,133809
12256,2192,155423
12257,2192,223524
12258,2193,123509
12259,2193,123299
12260,2193,160940
12261,2193,481340
12262,2194,490407
12263,2194,184791
12264,2194,117733
12265,2194,454865
12266,2195,142559
12267,2195,246035
12268,2195,247409
12269,2195,232618
12270,2195,490081
12271,2196,218061
12272,2196,407610
12273,2196,184506
12274,2196,375692
12275,2196,148405
12276,2196,407489
12277,2196,168555
12278,2196,490346
12279,2196,369446
12280,2197,451662
12281,2197,47503311
12282,2197,237686
12283,2197,188289
12284,2197,12268513
12285,2197,237385
12286,2197,241739
12287,2197,460145
12288,2197,203757
12289,2198,198084
12290,2199,217925
12291,2199,216348
12292,2199,486390
12293,2199,138938
12294,2199,414540
12295,2199,163259
12296,2199,455512
12297,2199,183239
12298,2199,147378
12299,2200,460552
12300,2201,180203
12301,2201,369419
12302,2201,200004
12303,2201,480037
12304,2201,107141
12305,2201,239637
12306,2201,224323
12307,2201,488077
12308,2201,115861
12309,2201,221795
12310,2202,487791
12311,2202,432117
12312,2202,404718
12313,2202,475413
12314,2202,167534
12315,2202,204501
12316,2202,383312
12317,2202,48312402
12318,2203,170240
12319,2203,488174
12320,2203,420024
12321,2203,484710
12322,2203,166957
12323,2203,444592
12324,2203,194569
12325,2204,17447301
12326,2204,156082
12327,2204,157951
12328,2204,236708
12329,2204,384412
12330,2204,175139
12331,2204,476674
12332,2204,196884
12333,2204,189273
12334,2204,169798
12335,2205,146719
12336,2205,204477
12337,2205,248925
12338,2205,440031
12339,2206,169521
12340,2206,15628601
12341,2206,458450
12342,2206,162335
12343,2207,485281
12344,2207,451538
12345,2207,117113
12346,2208,488129
12347,2208,157058
12348,2208,140942
12349,2208,202514
12350,2208,115728
12351,2208,213181
12352,2208,209506
12353,2209,47503307
12354,2209,245625
12355,2210,457448
12356,2210,481030
12357,2211,181543
12358,2211,207564
12359,2211,476966
12360,2211,112190
12361,2212,207786
12362,2212,150428
12363,2212,454555
12364,2212,481049
12365,2212,207971
12366,2212,478005
12367,2212,434690
12368,2213,198561
12369,2213,108065
12370,2213,105543
12371,2213,227757
12372,2214,221999
12373,2214,449357
12374,2215,380377
12375,2216,485874
12376,2217,260363
12377,2217,188003
12378,2217,457387
12379,2217,454999
12380,2218,447519
12381,2218,202161
12382,2218,135559
12383,2218,173045
12384,2218,123642
12385,2219,215646
12386,2220,211343
12387,2220,15098714
12388,2220,216816
12389,2220,219639
12390,2220,440873
12391,2221,187596
12392,2221,451042
12393,2221,19570201
12394,2221,174491
12395,2221,476896
12396,2221,128896
12397,2222,175810
12398,2222,486983
12399,2223,110334
12400,2223,11891201
12401,2223,117052
12402,2223,368452
12403,2223,219790
12404,2223,219471
12405,2224,240426
12406,2224,491145
12407,2224,198622
12408,2224,15116605
12409,2224,101602
12410,2224,453109
12411,2224,444404
12412,2224,481049
12413,2224,431956
12414,2225,163976
12415,2225,169655
12416,2225,120698
12417,2225,130110
12418,2225,243841
12419,2225,42312001
12420,2225,106263
12421,2225,487834
12422,2225,168528
12423,2225,452081
12424,2226,220631
12425,2226,239512
12426,2226,150251
12427,2226,441593
12428,2227,136233
12429,2227,183123
12430,2227,102067
12431,2227,44946301
12432,2227,237136
12433,2227,460932
12434,2227,219790
12435,2227,200527
12436,2227,47647001
12437,2228,165015
12438,2228,375939
12439,2228,17706507
12440,2228,45891904
12441,2228,486716
12442,2228,442897
12443,2228,153296
12444,2229,122180
12445,2230,417123
12446,2230,106412
12447,2230,217882
12448,2230,223898
12449,2230,218973
12450,2231,436641
12451,2231,489131
12452,2231,15098710
12453,2231,219453
12454,2231,457448
12455,2231,368832
12456,2231,242112
12457,2231,456065
12458,2231,214777
12459,2232,486248
12460,2232,461838
12461,2232,134495
12462,2232,186371
12463,2232,221582
12464,2232,134307
12465,2232,488332
12466,2232,180063
12467,2233,129491
12468,2233,484020
12469,2233,460455
12470,2234,119067
12471,2234,376695
12472,2234,476841
12473,2234,169099
12474,2234,181002
12475,2234,483920
12476,2234,448646
12477,2234,366553
12478,2235,15631001
12479,2236,132338
12480,2236,383312
12481,2236,42817002
12482,2236,186186
12483,2236,113193
12484,2236,201654
12485,2236,461698
12486,2236,423643
12487,2236,217882
12488,2237,373711
12489,2238,12268513
12490,2238,485379
12491,2238,234696
12492,2238,399869
12493,2238,212805
12494,2238,445656
12495,2238,201478
12496,2239,191311
12497,2240,483823
12498,2240,118286
12499,2240,383950
12500,2240,440952
12501,2240,12293101
12502,2240,476805
12503,2240,207263
12504,2240,232195
12505,2240,172477
12506,2240,115746
12507,2241,182999
12508,2242,199111
12509,2242,480028
12510,2242,451413
12511,2242,229780
12512,2242,420866
12513,2242,195067
12514,2242,448433
12515,2243,400080
12516,2243,459231
12517,2243,219091
12518,2243,430971
12519,2244,241191
12520,2244,481535
12521,2244,418126
12522,2244,242635
12523,2245,176983
12524,2245,446048
12525,2246,466152
12526,2246,121992
12527,2246,230630
12528,2246,16210401
12529,2246,11917301
12530,2246,196130
12531,2246,13830904
12532,2246,112561
12533,2246,466170
12534,2247,170091
12535,2247,123679
12536,2247,18908801
12537,2248,449782
12538,2248,130314
12539,2248,434159
12540,2249,457749
12541,2249,238661
12542,2250,375407
12543,2251,209296
12544,2251,448752
12545,2251,170000
12546,2251,460190
12547,2251,176354
12548,2251,193609
12549,2251,456506
12550,2251,218113
12551,2251,196149
12552,2251,404338
12553,2252,128258
12554,2252,460677
12555,2252,161776
12556,2252,195164
12557,2252,229416
12558,2253,467863
12559,2253,137209
12560,2253,200004
12561,2253,172015
12562,2253,191986
12563,2253,19050301
12564,2253,177931
12565,2254,190169
12566,2254,217493
12567,2254,461254
12568,2255,184995
12569,2255,104090
12570,2256,486886
12571,2256,454306
12572,2256,232919
12573,2256,201441
12574,2256,383297
12575,2256,488378
12576,2256,448761
12577,2257,161253
12578,2257,454917
12579,2257,242635
12580,2257,245847
12581,2257,190585
12582,2257,17706519
12583,2257,173744
12584,2257,16947918
12585,2258,221519
12586,2258,441511
12587,2258,102067
12588,2258,377564
12589,2258,194569
12590,2258,168883
12591,2258,101116
