university_id,major_id
185572,28
185572,29
185572,30
185572,31
185572,32
185572,33
185590,1
185679,1
185679,2
185679,3
185679,4
185679,5
185679,6
185679,7
185679,8
185679,9
185679,10
185679,11
185679,12
185721,1
185721,2
185721,3
185721,4
185721,5
185721,6
185758,1
185758,2
185758,3
185758,4
185758,5
185758,6
185758,7
185758,8
185758,9
185758,10
185758,11
185758,12
185758,13
185758,14
185758,15
185758,16
185758,17
185758,18
185758,19
185758,20
185758,21
185767,1
185767,2
185767,3
185767,4
185767,5
185767,6
185767,7
185767,8
185767,9
185767,10
185767,11
185767,12
185767,13
185767,14
185767,15
185767,16
185767,17
185767,18
185767,19
185767,20
185767,21
185767,22
185767,23
185767,24
185828,1
185873,1
185873,2
185873,3
185873,4
185873,5
185873,6
185873,7
185873,8
185873,9
185873,10
185873,11
185873,12
185873,13
185873,14
185970,1
185970,2
185970,3
185970,4
185970,5
185970,6
185970,7
185970,8
185970,9
185970,10
185970,11
185970,12
185970,13
185970,14
185970,15
186016,1
186016,2
186016,3
186016,4
186016,5
186016,6
186016,7
186016,8
186016,9
186016,10
186016,11
186034,1
186034,2
186034,3
186034,4
186034,5
186034,6
186034,7
186034,8
186034,9
186034,10
186034,11
186034,12
186034,13
186034,14
186034,15
186034,16
186034,17
186034,18
186034,19
186034,20
186034,21
186034,22
186034,23
186034,24
186034,25
186052,1
186052,2
186052,3
186052,4
186052,5
186052,6
186052,7
186052,8
186052,9
186052,10
186052,11
186052,12
186052,13
186052,14
186052,15
186052,16
186052,17
186052,18
186052,19
186052,20
186052,21
186052,22
186052,23
186052,24
186052,25
186052,26
186052,27
186052,28
186122,1
186122,2
186122,3
186122,4
186122,5
186122,6
186122,7
186122,8
186122,9
186122,10
186122,11
186122,12
186122,13
186122,14
186122,15
186122,16
186122,17
186122,18
186122,19
186122,20
186131,1
186131,2
186131,3
186131,4
186131,5
186186,1
186186,2
186186,3
186186,4
186186,5
186186,6
186186,7
186186,8
186186,9
186186,10
186186,11
186186,12
186186,13
186186,14
186186,15
186186,16
186186,17
186186,18
186186,19
186186,20
186186,21
186186,22
186186,23
186186,24
186186,25
186186,26
186186,27
186186,28
186186,29
186186,30
186186,31
186186,32
186186,33
186186,34
186186,35
186186,36
186186,37
186201,1
186274,1
186274,2
186274,3
186274,4
186274,5
186274,6
186274,7
186274,8
186274,9
186274,10
186274,11
186274,12
186274,13
186274,14
186274,15
186274,16
186274,17
186274,18
186274,19
186274,20
186283,1
186283,2
186283,3
186283,4
186283,5
186283,6
186283,7
186283,8
186283,9
186283,10
186335,1
186335,2
186335,3
186335,4
186335,5
186335,6
186335,7
186335,8
186335,9
186335,10
186335,11
186335,12
186335,13
186335,14
186335,15
186335,16
186335,17
186335,18
186335,19
186335,20
186335,21
186335,22
186335,23
186335,24
186335,25
186335,26
186335,27
186335,28
186335,29
186335,30
186335,31
186335,32
186335,33
186371,1
186371,2
186371,3
186371,4
186371,5
186371,6
186371,7
186371,8
186371,9
186371,10
186371,11
186371,12
186380,1
186380,2
186380,3
186380,4
186380,5
186380,6
186380,7
186380,8
186380,9
186380,10
186380,11
186380,12
186380,13
186399,1
186399,2
186399,3
186399,4
186399,5
186399,6
186399,7
186399,8
186399,9
186399,10
186399,11
186399,12
186399,13
186399,14
186399,15
186399,16
186399,17
186399,18
186399,19
186399,20
186399,21
186399,22
186399,23
186399,24
186399,25
186399,26
186399,27
186399,28
186399,29
186399,30
186405,1
186405,2
186405,3
186405,4
186405,5
186405,6
186405,7
186423,1
186423,2
186432,1
186432,2
186432,3
186432,4
186432,5
186432,6
186432,7
186432,8
186432,9
186432,10
186432,11
186432,12
186432,13
186432,14
186432,15
186432,16
186432,17
186432,18
186432,19
186432,20
186432,21
186432,22
186432,23
186432,24
186432,25
186469,1
186469,2
186469,3
186469,4
186469,5
186584,1
186584,2
186584,3
186584,4
186584,5
186584,6
186584,7
186584,8
186584,9
186584,10
186584,11
186584,12
186584,13
186584,14
186584,15
186584,16
186584,17
186584,18
186584,19
186584,20
186584,21
186584,22
186584,23
186584,24
186584,25
186584,26
186584,27
186584,28
186584,29
186593,1
186593,2
186593,3
186593,4
186593,5
186593,6
186593,7
186593,8
186593,9
186593,10
186593,11
186593,12
186593,13
186593,14
186593,15
186593,16
186593,17
186593,18
186618,1
186645,1
186645,2
186645,3
186645,4
186645,5
186645,6
186645,7
186645,8
186645,9
186645,10
186645,11
186645,12
186645,13
186645,14
186645,15
186645,16
186645,17
186645,18
186645,19
186645,20
186645,21
186645,22
186645,23
186645,24
186645,25
186645,26
186645,27
186645,28
186645,29
186645,30
186645,31
186867,1
186867,2
186867,3
186867,4
186867,5
186867,6
186867,7
186867,8
186867,9
186867,10
186867,11
186867,12
186867,13
186867,14
186867,15
186876,1
186876,2
186876,3
186876,4
186876,5
186876,6
186876,7
186876,8
186876,9
186876,10
186876,11
186876,12
186876,13
186876,14
186876,15
186900,1
186900,2
186900,3
186900,4
186900,5
186900,6
186900,7
186900,8
186900,9
186900,10
186900,11
186900,12
186900,13
186900,14
186900,15
186900,16
186900,17
186900,18
186900,19
186900,20
186900,21
186900,22
186900,23
186900,24
186900,25
186900,26
186900,27
186900,28
186900,29
186900,30
186900,31
186900,32
186900,33
186900,34
186900,35
186900,36
186900,37
186900,38
187000,1
187000,2
187000,3
187000,4
187000,5
187000,6
187000,7
187000,8
187000,9
187000,10
187000,11
187000,12
187000,13
187000,14
187000,15
187000,16
187000,17
187000,18
187000,19
187000,20
187000,21
187000,22
187000,23
187000,24
187000,25
187000,26
187000,27
187000,28
187000,29
187000,30
187000,31
187000,32
187000,33
187000,34
187000,35
187000,36
187000,37
187000,38
187046,1
187046,2
187046,3
187046,4
187046,5
187046,6
187046,7
187046,8
187046,9
187046,10
187046,11
187046,12
187046,13
187046,14
187046,15
187046,16
187046,17
187046,18
187046,19
187134,1
187134,2
187134,3
187134,4
187198,1
187198,2
187444,1
187444,2
187444,3
187444,4
187444,5
187444,6
187444,7
187444,8
187444,9
187444,10
187444,11
187444,12
187444,13
187444,14
187444,15
187444,16
187444,17
187444,18
187444,19
187444,20
187444,21
187444,22
187444,23
187505,1
187505,2
187505,3
187505,4
187505,5
187505,6
187505,7
187505,8
187505,9
187505,10
187505,11
187505,12
187505,13
187505,14
187505,15
187505,16
187505,17
187505,18
187505,19
187505,20
187505,21
187505,22
187505,23
187505,24
187505,25
187505,26
187505,27
187505,28
187505,29
187505,30
187532,1
187532,2
187532,3
187532,4
187596,1
187596,2
187596,3
187596,4
187596,5
187596,6
187596,7
187596,8
187596,9
187596,10
187596,11
187596,12
187596,13
187596,14
187596,15
187596,16
187596,17
187596,18
187602,1
187602,2
187602,3
187602,4
187602,5
187602,6
187602,7
187602,8
187602,9
187602,10
187602,11
187602,12
187602,13
187602,14
187602,15
187602,16
187602,17
187602,18
187620,1
187620,2
187620,3
187620,4
187620,5
187620,6
187620,7
187620,8
187620,9
187620,10
187620,11
187620,12
187620,13
187620,14
187620,15
187620,16
187620,17
187620,18
187620,19
187620,20
187620,21
187620,22
187620,23
187620,24
187620,25
187620,26
187620,27
187620,28
187620,29
187620,30
187620,31
187620,32
187620,33
187620,34
187620,35
187620,36
187620,37
187620,38
187639,1
187639,2
187639,3
187639,4
187639,5
187639,6
187639,7
187648,1
187648,2
187648,3
187666,1
187666,2
187666,3
187745,1
187745,2
187745,3
187745,4
187745,5
187745,6
187745,7
187745,8
187745,9
187745,10
187745,11
187745,12
187745,13
187745,14
187745,15
187745,16
187897,1
187897,2
187897,3
187897,4
187897,5
187897,6
187897,7
187903,1
187903,2
187903,3
187903,4
187903,5
187903,6
187903,7
187903,8
187903,9
187903,10
187903,11
187903,12
187903,13
187903,14
187903,15
187903,16
187903,17
187903,18
187903,19
187903,20
187903,21
187912,1
187912,2
187912,3
187912,4
187912,5
187912,6
187912,7
187912,8
187912,9
187912,10
187912,11
187912,12
187912,13
187912,14
187912,15
187912,16
187912,17
187912,18
187912,19
187912,20
187912,21
187912,22
187912,23
187912,24
187912,25
187912,26
187912,27
187912,28
187912,29
187912,30
187912,31
187912,32
187912,33
187958,1
187958,2
187958,3
187958,4
187958,5
187958,6
187958,7
187958,8
187958,9
187958,10
187958,11
187958,12
187958,13
187958,14
187958,15
187958,16
187958,17
187958,18
187958,19
187958,20
187958,21
187958,22
187958,23
187958,24
187958,25
187958,26
187958,27
187958,28
187958,29
187958,30
187958,31
187958,32
187958,33
187958,34
187958,35
187958,36
187958,37
187967,1
187976,1
187976,2
187976,3
187976,4
187976,5
187976,6
187976,7
187976,8
187976,9
187976,10
187976,11
187976,12
187976,13
187976,14
187976,15
187976,16
187976,17
187976,18
187976,19
187976,20
187976,21
187976,22
187976,23
187976,24
187976,25
187976,26
187976,27
187976,28
187976,29
187976,30
187976,31
187976,32
187976,33
187976,34
187976,35
187976,36
187976,37
187976,38
187985,1
187985,2
187985,3
187985,4
187985,5
187985,6
187985,7
187985,8
187985,9
187994,1
187994,2
187994,3
187994,4
187994,5
187994,6
187994,7
187994,8
187994,9
187994,10
187994,11
187994,12
187994,13
187994,14
187994,15
187994,16
187994,17
187994,18
187994,19
187994,20
187994,21
187994,22
187994,23
187994,24
187994,25
187994,26
187994,27
187994,28
188003,1
188003,2
188003,3
188003,4
188003,5
188003,6
188003,7
188003,8
188021,1
188021,2
188021,3
188021,4
188021,5
188021,6
188021,7
188021,8
188021,9
188021,10
188021,11
188021,12
188021,13
188021,14
188021,15
188021,16
188021,17
188021,18
188021,19
188021,20
188021,21
188030,1
188030,2
188030,3
188030,4
188030,5
188030,6
188030,7
188030,8
188030,9
188030,10
188030,11
188030,12
188030,13
188030,14
188030,15
188030,16
188030,17
188030,18
188030,19
188030,20
188030,21
188030,22
188030,23
188030,24
188030,25
188030,26
188030,27
188030,28
188030,29
188030,30
188030,31
188030,32
188030,33
188030,34
188030,35
188030,36
188030,37
188049,1
188049,2
188049,3
188049,4
188049,5
188049,6
188049,7
188049,8
188049,9
188049,10
188058,1
188058,2
188058,3
188058,4
188058,5
188058,6
188058,7
188058,8
188058,9
188058,10
188058,11
188058,12
188058,13
188058,14
188058,15
188058,16
188058,17
188058,18
188058,19
188100,1
188100,2
188100,3
188100,4
188100,5
188100,6
188100,7
188100,8
188100,9
188137,1
188137,2
188137,3
188137,4
188137,5
188137,6
188137,7
188137,8
188137,9
188137,10
188146,1
188146,2
188146,3
188146,4
188146,5
188146,6
188146,7
188146,8
188146,9
188146,10
188146,11
188146,12
188146,13
188146,14
188146,15
188146,16
188146,17
188146,18
188146,19
188146,20
188146,21
188146,22
188146,23
188146,24
188146,25
188146,26
188146,27
188146,28
188146,29
188146,30
188146,31
188146,32
188182,1
188182,2
188182,3
188182,4
188182,5
188182,6
188182,7
188182,8
188182,9
188182,10
188182,11
188182,12
188182,13
188207,1
188207,2
188207,3
188207,4
188207,5
188207,6
188207,7
188207,8
188207,9
188207,10
188207,11
188207,12
188216,1
188216,2
188216,3
188216,4
188216,5
188216,6
188216,7
188216,8
188216,9
188216,10
188216,11
188216,12
188216,13
188216,14
188216,15
188216,16
188216,17
188216,18
188216,19
188216,20
188216,21
188216,22
188216,23
188216,24
188216,25
188216,26
188216,27
188216,28
188216,29
188216,30
188216,31
188216,32
188216,33
188216,34
188216,35
188225,1
188225,2
188225,3
188225,4
188225,5
188225,6
188225,7
188225,8
188261,1
188289,1
188289,2
188289,3
188289,4
188289,5
188289,6
188289,7
188289,8
188289,9
188289,10
188289,11
188289,12
188289,13
188289,14
188289,15
188289,16
188289,17
188289,18
188289,19
188289,20
188289,21
188289,22
188289,23
188289,24
188289,25
188289,26
188289,27
188289,28
188289,29
188289,30
188289,31
188289,32
188289,33
188304,1
188340,1
188340,2
188340,3
188340,4
188340,5
188340,6
188340,7
188340,8
188340,9
188340,10
188340,11
188340,12
188340,13
188340,14
188340,15
188340,16
188340,17
188340,18
188340,19
188340,20
188340,21
188340,22
188340,23
188429,1
188429,2
188429,3
188429,4
188429,5
188429,6
188429,7
188429,8
188429,9
188429,10
188429,11
188429,12
188429,13
188429,14
188429,15
188429,16
188429,17
188429,18
188429,19
188429,20
188429,21
188429,22
188429,23
188429,24
188429,25
188429,26
188429,27
188429,28
188429,29
188429,30
188429,31
188429,32
188429,33
188429,34
188429,35
188429,36
188429,37
188429,38
188438,1
188438,2
188438,3
188438,4
188438,5
188438,6
188438,7
188438,8
188438,9
188438,10
188438,11
188438,12
188438,13
188438,14
188438,15
188438,16
188438,17
188438,18
188438,19
188438,20
188517,1
188517,2
188517,3
188517,4
188517,5
188517,6
188517,7
188517,8
188517,9
188517,10
188517,11
188517,12
188517,13
188517,14
188517,15
188517,16
188517,17
188517,18
188517,19
188517,20
188517,21
188517,22
188517,23
188517,24
188517,25
188517,26
188517,27
188517,28
188517,29
188517,30
188517,31
188517,32
188517,33
188517,34
188517,35
188517,36
188517,37
188526,1
188526,2
188526,3
188526,4
188526,5
188526,6
188526,7
188526,8
188526,9
188526,10
188526,11
188526,12
188535,1
188580,1
188580,2
188580,3
188580,4
188580,5
188580,6
188580,7
188580,8
188580,9
188580,10
188580,11
188580,12
188580,13
188580,14
188580,15
188580,16
188580,17
188580,18
188580,19
188580,20
188580,21
188580,22
188580,23
188580,24
188580,25
188580,26
188580,27
188641,1
188641,2
188641,3
188641,4
188641,5
188641,6
188641,7
188641,8
188641,9
188641,10
188641,11
188641,12
188641,13
188650,1
188650,2
188650,3
188650,4
188650,5
188650,6
188650,7
188650,8
188650,9
188650,10
188650,11
188650,12
188650,13
188650,14
188650,15
188650,16
188650,17
188650,18
188650,19
188650,20
188650,21
188650,22
188650,23
188669,1
188669,2
188669,3
188669,4
188669,5
188669,6
188669,7
188669,8
188669,9
188669,10
188669,11
188669,12
188669,13
188669,14
188669,15
188669,16
188669,17
188669,18
188669,19
188669,20
188669,21
188669,22
188669,23
188669,24
188669,25
188669,26
188669,27
188669,28
188669,29
188669,30
188678,1
188678,2
188678,3
188678,4
188678,5
188678,6
188678,7
188678,8
188678,9
188678,10
188678,11
188678,12
188678,13
188678,14
188678,15
188678,16
188678,17
188678,18
188687,1
188687,2
188687,3
188687,4
188687,5
188687,6
188687,7
188687,8
188687,9
188687,10
188687,11
188687,12
188687,13
188687,14
188696,1
188696,2
188696,3
188696,4
188696,5
188696,6
188696,7
188696,8
188696,9
188696,10
188696,11
188696,12
188696,13
188696,14
188696,15
188696,16
188696,17
188696,18
188696,19
188696,20
188696,21
188696,22
188696,23
188696,24
188854,1
188854,2
188854,3
188854,4
188854,5
188854,6
188854,7
188854,8
188854,9
188854,10
188854,11
188854,12
188890,1
188890,2
188890,3
188890,4
188890,5
188890,6
188890,7
188890,8
188890,9
188890,10
188890,11
188890,12
188890,13
188890,14
188890,15
188890,16
188890,17
188890,18
188890,19
188890,20
188890,21
188890,22
188890,23
188890,24
188890,25
188915,1
188915,2
188915,3
188915,4
188915,5
188915,6
188915,7
188915,8
188915,9
188915,10
188915,11
188915,12
188915,13
188915,14
188915,15
188915,16
188915,17
188915,18
188915,19
188915,20
188915,21
188942,1
188942,2
188942,3
188942,4
188942,5
188942,6
188942,7
188942,8
188942,9
188942,10
188942,11
189015,1
189015,2
189015,3
189015,4
189015,5
189015,6
189015,7
189015,8
189015,9
189015,10
189015,11
189015,12
189015,13
189015,14
189015,15
189015,16
189015,17
189015,18
189015,19
189015,20
189015,21
189015,22
189015,23
189015,24
189015,25
189015,26
189015,27
189015,28
189015,29
189015,30
189015,31
189015,32
189015,33
189015,34
189088,1
189088,2
189088,3
189088,4
189088,5
189088,6
189088,7
189088,8
189088,9
189088,10
189088,11
189088,12
189088,13
189088,14
189088,15
189088,16
189088,17
189088,18
189088,19
189088,20
189088,21
189088,22
189088,23
189088,24
189088,25
189088,26
189088,27
189088,28
189088,29
189097,1
189097,2
189097,3
189097,4
189097,5
189097,6
189097,7
189097,8
189097,9
189097,10
189097,11
189097,12
189097,13
189097,14
189097,15
189097,16
189219,1
189219,2
189219,3
189219,4
189219,5
189219,6
189219,7
189219,8
189219,9
189219,10
189219,11
189219,12
189219,13
189219,14
189219,15
189219,16
189219,17
189219,18
189219,19
189219,20
189219,21
189219,22
189219,23
189219,24
189219,25
189219,26
189228,1
189264,1
189264,2
189264,3
189264,4
189264,5
189264,6
189273,1
189273,2
189273,3
189273,4
189273,5
189273,6
189273,7
189273,8
189273,9
189273,10
189273,11
189273,12
189273,13
189273,14
189273,15
189282,1
189282,2
189282,3
189282,4
189282,5
189282,6
189282,7
189282,8
189282,9
189282,10
189282,11
189282,12
189282,13
189282,14
189282,15
189282,16
189282,17
189404,1
189404,2
189404,3
189404,4
189404,5
189404,6
189404,7
189404,8
189404,9
189404,10
189404,11
189404,12
189404,13
189404,14
189404,15
189404,16
189404,17
189404,18
189404,19
189404,20
189404,21
189404,22
189404,23
189404,24
189404,25
189404,26
189404,27
189404,28
189404,29
189404,30
189404,31
189404,32
189404,33
189413,1
189413,2
189413,3
189413,4
189413,5
189413,6
189413,7
189413,8
189413,9
189413,10
189413,11
189413,12
189413,13
189413,14
189413,15
189413,16
189413,17
189413,18
189413,19
189413,20
189413,21
189413,22
189413,23
189413,24
189413,25
189413,26
189413,27
189413,28
189413,29
189413,30
189413,31
189413,32
189413,33
189413,34
189413,35
189459,1
189459,2
189459,3
189459,4
189459,5
189459,6
189459,7
189459,8
189459,9
189459,10
189459,11
189459,12
189459,13
189459,14
189459,15
189459,16
189459,17
189459,18
189459,19
189468,1
189468,2
189468,3
189468,4
189468,5
189468,6
189468,7
189468,8
189468,9
189468,10
189468,11
189468,12
189468,13
189468,14
189468,15
189468,16
189468,17
189468,18
189468,19
189468,20
189468,21
189468,22
189468,23
189468,24
189468,25
189477,1
189477,2
189477,3
189477,4
189477,5
189477,6
189477,7
189477,8
189477,9
189477,10
189477,11
189477,12
189477,13
189477,14
189477,15
189477,16
189477,17
189477,18
189477,19
189477,20
189477,21
189477,22
189477,23
189477,24
189477,25
189477,26
189477,27
189477,28
189477,29
189477,30
189477,31
189477,32
189477,33
189477,34
189477,35
189477,36
189477,37
189477,38
189501,1
189501,2
189501,3
189501,4
189547,1
189547,2
189547,3
189547,4
189547,5
189547,6
189547,7
189547,8
189547,9
189547,10
189547,11
189547,12
189547,13
189547,14
189547,15
189547,16
189547,17
189547,18
189547,19
189556,1
189556,2
189556,3
189556,4
189565,1
189565,2
189565,3
189565,4
189565,5
189565,6
189565,7
189565,8
189574,1
189574,2
189574,3
189574,4
189574,5
189574,6
189574,7
189574,8
189574,9
189574,10
189574,11
189574,12
189574,13
189574,14
189574,15
189574,16
189574,17
189574,18
189574,19
189574,20
189574,21
189574,22
189574,23
189574,24
189574,25
189574,26
189574,27
189574,28
189574,29
189583,1
189583,2
189583,3
189583,4
189583,5
189583,6
189583,7
189583,8
189583,9
189583,10
189583,11
189583,12
189583,13
189583,14
189583,15
189583,16
189583,17
189583,18
189583,19
189583,20
189583,21
189583,22
189592,1
189592,2
189592,3
189592,4
189592,5
189592,6
189592,7
189592,8
189592,9
189592,10
189592,11
189705,1
189705,2
189705,3
189705,4
189705,5
189705,6
189705,7
189705,8
189705,9
189705,10
189705,11
189705,12
189705,13
189705,14
189705,15
189705,16
189705,17
189705,18
189705,19
189705,20
189705,21
189705,22
189705,23
189705,24
189705,25
189705,26
189705,27
189705,28
189705,29
189705,30
189705,31
189705,32
189705,33
189705,34
189705,35
189705,36
189705,37
189705,38
189714,1
189714,2
189714,3
189714,4
189714,5
189714,6
189714,7
189714,8
189714,9
189714,10
189811,1
189811,2
189811,3
189811,4
189811,5
189811,6
189811,7
189811,8
189811,9
189811,10
189811,11
189811,12
189811,13
189811,14
189811,15
189811,16
189811,17
189811,18
189811,19
189811,20
189811,21
189811,22
189811,23
189811,24
189811,25
189811,26
189811,27
189811,28
189811,29
189811,30
189839,1
189839,2
189839,3
189839,4
189839,5
189839,6
189839,7
189839,8
189839,9
189839,10
189839,11
189839,12
189839,13
189839,14
189839,15
189839,16
189839,17
189839,18
189839,19
189839,20
189839,21
189839,22
189839,23
189839,24
189839,25
189839,26
189839,27
189839,28
189839,29
189839,30
189839,31
189839,32
189839,33
189839,34
189839,35
189839,36
189839,37
189848,1
189848,2
189848,3
189857,1
189857,2
189857,3
189857,4
189954,1
189954,2
189954,3
189954,4
189954,5
189954,6
189954,7
189981,1
189981,2
189981,3
189981,4
189981,5
189981,6
189981,7
189981,8
189981,9
189981,10
189981,11
189981,12
189981,13
189981,14
189981,15
189981,16
189981,17
189981,18
189981,19
189981,20
189981,21
189981,22
189981,23
189981,24
189981,25
189981,26
189981,27
189981,28
189981,29
189981,30
189981,31
189981,32
189981,33
189981,34
189990,1
189990,2
189990,3
189990,4
189990,5
189990,6
189990,7
189990,8
189990,9
189990,10
189990,11
189990,12
189990,13
189990,14
189990,15
189990,16
189990,17
189990,18
189990,19
189990,20
189990,21
189990,22
189990,23
189990,24
189990,25
189990,26
189990,27
189990,28
189990,29
189990,30
189990,31
189990,32
189990,33
189990,34
189990,35
189990,36
189990,37
190008,1
190008,2
190008,3
190044,1
190044,2
190044,3
190044,4
190044,5
190044,6
190044,7
190044,8
190044,9
190044,10
190044,11
190044,12
190044,13
190044,14
190044,15
190044,16
190044,17
190044,18
190044,19
190044,20
190044,21
190053,1
190053,2
190071,1
190071,2
190071,3
190071,4
190071,5
190071,6
190071,7
190071,8
190071,9
190071,10
190080,1
190080,2
190080,3
190080,4
190080,5
190080,6
190080,7
190080,8
190080,9
190080,10
190080,11
190080,12
190080,13
190080,14
190080,15
190080,16
190080,17
190080,18
190080,19
190080,20
190080,21
190080,22
190080,23
190080,24
190080,25
190080,26
190080,27
190099,1
190099,2
190099,3
190099,4
190099,5
190099,6
190099,7
190099,8
190099,9
190099,10
190099,11
190099,12
190099,13
190099,14
190099,15
190099,16
190099,17
190099,18
190099,19
190099,20
190099,21
190099,22
190114,1
190114,2
190114,3
190114,4
190114,5
190150,1
190150,2
190150,3
190150,4
190169,1
190169,2
190169,3
190169,4
190169,5
190169,6
190169,7
190169,8
190169,9
190169,10
190169,11
190169,12
190169,13
190169,14
190169,15
190169,16
190239,1
190239,2
190248,1
190248,2
190248,3
190293,1
190293,2
190293,3
190293,4
190293,5
190293,6
190293,7
190293,8
190293,9
190293,10
190293,11
190309,1
190309,2
190309,3
190309,4
190309,5
190309,6
190309,7
190309,8
190309,9
190309,10
190309,11
190309,12
190309,13
190318,1
190318,2
190318,3
190318,4
190318,5
190318,6
190318,7
190318,8
190318,9
190318,10
190318,11
190318,12
190318,13
190318,14
190318,15
190318,16
190318,17
190318,18
190318,19
190318,20
190318,21
190318,22
190318,23
190318,24
190318,25
190318,26
190318,27
190318,28
190318,29
190318,30
190318,31
190318,32
190318,33
190318,34
190318,35
190372,1
190372,2
190372,3
190415,1
190415,2
190415,3
190415,4
190415,5
190415,6
190415,7
190415,8
190415,9
190415,10
190415,11
190415,12
190415,13
190415,14
190415,15
190415,16
190415,17
190415,18
190415,19
190415,20
190415,21
190415,22
190415,23
190415,24
190415,25
190415,26
190415,27
190415,28
190415,29
190415,30
190415,31
190415,32
190415,33
190415,34
190415,35
190415,36
190415,37
190424,1
190424,2
190424,3
190424,4
190424,5
190424,6
190424,7
190424,8
190424,9
190424,10
190424,11
190424,12
190424,13
190424,14
190424,15
190424,16
190424,17
190424,18
190424,19
190424,20
190424,21
190424,22
190424,23
190424,24
190424,25
190424,26
190424,27
190424,28
190424,29
190424,30
190424,31
190424,32
190424,33
190424,34
190424,35
190424,36
190424,37
190442,1
190442,2
190442,3
190442,4
190442,5
190442,6
190442,7
190442,8
190442,9
190442,10
190442,11
190442,12
190442,13
190442,14
190442,15
190442,16
190442,17
190451,1
190451,2
190451,3
190451,4
190451,5
190451,6
190451,7
190451,8
190451,9
190451,10
190451,11
190451,12
190451,13
190451,14
190451,15
190451,16
190451,17
190451,18
190451,19
190451,20
190451,21
190451,22
190451,23
190451,24
190503,1
190503,2
190503,3
190503,4
190503,5
190503,6
190503,7
190503,8
190503,9
190503,10
190503,11
190503,12
190503,13
190503,14
190503,15
190503,16
190503,17
190503,18
190503,19
190512,1
190512,2
190512,3
190512,4
190512,5
190512,6
190512,7
190512,8
190512,9
190512,10
190512,11
190512,12
190512,13
190521,1
190521,2
190521,3
190521,4
190521,5
190521,6
190521,7
190521,8
190521,9
190521,10
190521,11
190521,12
190521,13
190521,14
190530,1
190530,2
190530,3
190530,4
190530,5
190530,6
190530,7
190530,8
190530,9
190530,10
190530,11
190530,12
190530,13
190530,14
190549,1
190549,2
190549,3
190549,4
190549,5
190549,6
190549,7
190549,8
190549,9
190549,10
190549,11
190549,12
190558,1
190558,2
190558,3
190558,4
190558,5
190558,6
190558,7
190558,8
190558,9
190558,10
190558,11
190558,12
190558,13
190558,14
190558,15
190567,1
190567,2
190567,3
190576,1
190576,2
190576,3
190576,4
190576,5
190576,6
190576,7
190576,8
190576,9
190576,10
190576,11
190576,12
190576,13
190576,14
190576,15
190576,16
190576,17
190576,18
190576,19
190576,20
190576,21
190576,22
190576,23
190576,24
190576,25
190576,26
190576,27
190576,28
190576,29
190576,30
190585,1
190585,2
190585,3
190585,4
190585,5
190585,6
190585,7
190585,8
190585,9
190585,10
190585,11
190585,12
190585,13
190585,14
190585,15
190585,16
190585,17
190585,18
190585,19
190585,20
190585,21
190585,22
190585,23
190594,1
190594,2
190594,3
190594,4
190594,5
190594,6
190594,7
190594,8
190594,9
190594,10
190594,11
190594,12
190594,13
190594,14
190594,15
190594,16
190594,17
190594,18
190594,19
190594,20
190594,21
190594,22
190594,23
190594,24
190594,25
190594,26
190594,27
190594,28
190594,29
190594,30
190594,31
190594,32
190594,33
190594,34
190594,35
190594,36
190600,1
190600,2
190600,3
190600,4
190600,5
190600,6
190600,7
190619,1
190619,2
190619,3
190619,4
190619,5
190619,6
190619,7
190619,8
190619,9
190619,10
190628,1
190628,2
190628,3
190628,4
190628,5
190628,6
190637,1
190637,2
190637,3
190637,4
190637,5
190637,6
190646,1
190646,2
190646,3
190646,4
190646,5
190646,6
190646,7
190646,8
190646,9
190646,10
190646,11
190646,12
190646,13
190646,14
190646,15
190646,16
190646,17
190646,18
190646,19
190646,20
190646,21
190646,22
190646,23
190646,24
190646,25
190646,26
190646,27
190646,28
190646,29
190646,30
190646,31
190646,32
190646,33
190646,34
190646,35
190655,1
190655,2
190655,3
190655,4
190655,5
190655,6
190655,7
190655,8
190655,9
190655,10
190655,11
190655,12
190655,13
190655,14
190655,15
190655,16
190655,17
190655,18
190655,19
190655,20
190655,21
190655,22
190655,23
190655,24
190655,25
190655,26
190655,27
190655,28
190655,29
190655,30
190655,31
190655,32
190655,33
190655,34
190655,35
190655,36
190655,37
190655,38
190664,1
190664,2
190664,3
190664,4
190664,5
190664,6
190664,7
190664,8
190664,9
190664,10
190664,11
190664,12
190664,13
190664,14
190664,15
190664,16
190664,17
190673,1
190673,2
190673,3
190673,4
190673,5
190673,6
190673,7
190673,8
190673,9
190673,10
190673,11
190673,12
190673,13
190673,14
190673,15
190673,16
190673,17
190673,18
190673,19
190673,20
190673,21
190673,22
190673,23
190673,24
190673,25
190673,26
190673,27
190673,28
190673,29
190673,30
190673,31
190673,32
190673,33
190673,34
190673,35
190673,36
190673,37
190673,38
190682,1
190682,2
190682,3
190682,4
190682,5
190682,6
190682,7
190682,8
190682,9
190682,10
190682,11
190682,12
190682,13
190682,14
190682,15
190682,16
190682,17
190682,18
190682,19
190682,20
190682,21
190682,22
190682,23
190682,24
190682,25
190682,26
190682,27
190691,1
190691,2
190691,3
190691,4
190691,5
190691,6
190691,7
190691,8
190691,9
190691,10
190691,11
190691,12
190691,13
190691,14
190691,15
190691,16
190691,17
190691,18
190691,19
190691,20
190691,21
190691,22
190691,23
190691,24
190691,25
190691,26
